Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close
"Dorfplatz 8, 5612 Villmergen, Switzerland",Dorfplatz 8,5612,Villmergen,Aargau,Switzerland,47.3471791,8.2454293,4.3,81,Denner Discount,ChIJQa9AIBsRkEcR6gb_w272iiM,,0800,0800,0800,0800,0800,0730,,2000,2000,2000,2000,2000,2000
"Sagiweg 6, 5737 Menziken, Switzerland",Sagiweg 6,5737,Menziken,Aargau,Switzerland,47.241287,8.186857,4.4,120,Denner Express,ChIJSwpyQjYZkEcRU3oiCWSRD24,,0800,0800,0800,0800,0800,0800,,1900,1900,1900,1900,1900,1700
"Wambisterstrasse 2, 5412 Gebenstorf, Switzerland",Wambisterstrasse 2,5412,Gebenstorf,Aargau,Switzerland,47.4900216,8.2446817,4.3,114,Denner Discount,ChIJG1qPwhhrkEcRDWmFsvINJm8,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,1800
"Wiesenstrasse 4, 5303 Würenlingen, Switzerland",Wiesenstrasse 4,5303,Würenlingen,Aargau,Switzerland,47.5256064,8.2453183,4.4,150,Denner Discount,ChIJVQm8nRdrkEcRpWXtX0_2Ly0,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Grundgasse 2, 6460 Altdorf, Switzerland",Grundgasse 2,6460,Altdorf,Uri,Switzerland,46.8731657,8.6506934,4.4,97,Denner Discount,ChIJx2d9_ZNDhUcRSsSCVCnTSqs,,0800,0800,0800,0800,0800,0800,,1830,1830,1830,1830,2100,1700
"Riedmattstrasse 4, 8153 Rümlang, Switzerland",Riedmattstrasse 4,8153,Rümlang,Zürich,Switzerland,47.461834,8.525781,4.2,352,Denner Discount,ChIJXVMfUiF1kEcRdMQq513idsI,,0700,0700,0700,0700,0700,0700,,2100,2100,2100,2100,2100,2100
"Uetlibergstrasse 102, 8045 Zürich, Switzerland",Uetlibergstrasse 102,8045,Zürich,Zürich,Switzerland,47.3618578,8.5177357,4.3,129,Denner Express,ChIJBUtFi-0JkEcRlWnOdXb3uNs,,0700,0700,0700,0700,0700,0800,,2000,2000,2000,2000,2000,1800
"Bockhornstrasse 1, 8047 Zürich, Switzerland",Bockhornstrasse 1,8047,Zürich,Zürich,Switzerland,47.3759633,8.4839948,4.1,198,Denner Discount,ChIJsfgqtNALkEcR9QRP5wFXWfw,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Bahnhofstrasse 9, 8304 Wallisellen, Switzerland",Bahnhofstrasse 9,8304,Wallisellen,Zürich,Switzerland,47.41438109999999,8.5910411,4.2,200,Denner Discount,ChIJjV__e0WgmkcRNW4NTictIwA,,0700,0700,0700,0700,0700,0700,,2000,2000,2000,2000,2000,2000
"In Böden 174, 8046 Zürich, Switzerland",In Böden 174,8046,Zürich,Zürich,Switzerland,47.4200534,8.5082922,4.3,125,Denner Discount,ChIJJ627nuIKkEcRpmltSqueC-w,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Toblerstrasse 76, 8044 Zürich, Switzerland",Toblerstrasse 76,8044,Zürich,Zürich,Switzerland,47.3788752,8.5594874,4.4,73,Denner Express,ChIJF0tr4nyhmkcRiiQMDpqlGKI,,0730,0730,0730,0730,0730,0730,,2000,2000,2000,2000,2000,2000
"Thurgauerstrasse 106, 8152 Opfikon, Switzerland",Thurgauerstrasse 106,8152,Opfikon,Zürich,Switzerland,47.4211328,8.557648000000002,4.1,87,Denner Discount,ChIJESWoiHWgmkcRhFcST5U2Aaw,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Letzigraben 120, 8047 Zürich, Switzerland",Letzigraben 120,8047,Zürich,Zürich,Switzerland,47.3765558,8.4973795,4.3,101,Denner Discount,ChIJAbfPsjsLkEcRwh8d7Po09SY,,0730,0730,0730,0730,0730,0730,,2000,2000,2000,2000,2000,2000
"im OG, Altstetterstrasse 145, 8048 Zürich, Switzerland",im OG,8048,Zürich,Zürich,Switzerland,47.3884662,8.486959,4.4,86,Denner Discount,ChIJaftNnMgLkEcRZBKdvF_jL_8,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Apollostrasse 2, 8032 Zürich, Switzerland",Apollostrasse 2,8032,Zürich,Zürich,Switzerland,47.364459,8.555650800000002,4.3,170,Denner Express,ChIJs33i3EynmkcRhEO10jMrX7g,,0800,0800,0800,0800,0800,0800,,2000,2000,2000,2000,2000,2000
"Rue des Sablons 43, 2000 Neuchâtel, Switzerland",Rue des Sablons 43,2000,Neuchâtel,Neuchâtel,Switzerland,46.9964707,6.9325788,4.2,384,Denner Discount,ChIJuztkORoKjkcRu1PBtOeX5s0,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,1900,1900,1800
"Rue du Plan 28, 2000 Neuchâtel, Switzerland",Rue du Plan 28,2000,Neuchâtel,Neuchâtel,Switzerland,46.9987465,6.9249125,4.3,96,Denner Discount,ChIJkUFGWQsLjkcRp7xtDFgMvI4,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1800
"Rue du Clos-de-Serrières 31, 2000 Neuchâtel, Switzerland",Rue du Clos-de-Serrières 31,2000,Neuchâtel,Neuchâtel,Switzerland,46.9816673,6.9005653,4.1,204,Denner Express,ChIJD1yTr8ThjUcRfkPgrk9gbUM,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,1900,1900,1800
"Rue de Champréveyres 3, 2000 Neuchâtel, Switzerland",Rue de Champréveyres 3,2000,Neuchâtel,Neuchâtel,Switzerland,47.0053812,6.9620884,4.1,274,Denner Express,ChIJ7VCPqoEJjkcR_E-0IDAfno0,,0730,0730,0730,0730,0730,0800,,1900,1900,1900,1900,1900,1800
"Rue Jâmes-Paris 8, 2034 Peseux, Switzerland",Rue Jâmes-Paris 8,2034,Peseux,Neuchâtel,Switzerland,46.9864255,6.889980499999999,4.0,216,Denner Discount,ChIJdS6_k7_hjUcR9R45fRoK0CA,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,2000,1900,1800
"Via Trevano 91, 6900 Lugano, Switzerland",Via Trevano 91,6900,Lugano,Ticino,Switzerland,46.021083,8.958062,4.1,351,Denner Discount,ChIJcROL-W0yhEcRp6QXkPEAzYs,0800,0730,0730,0730,0730,0730,0730,1700,1900,1900,1900,1900,1900,1830
"Via Cantonale 8, 6805 Mezzovico-Vira, Switzerland",Via Cantonale 8,6805,Mezzovico-Vira,Ticino,Switzerland,46.0917342,8.9230222,4.2,162,Denner Partner,ChIJ358Zxak0hEcRY6bz415UeMs,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,1900,1900,1830
"Via Colombera 12, 6987 Caslano, Switzerland",Via Colombera 12,6987,Caslano,Ticino,Switzerland,45.9768055,8.874010900000002,4.2,225,Denner Partner,ChIJU8-cNCrThUcRhRRBst3uf0Q,,0800,0800,0800,0800,0800,0800,,1900,1900,1900,1900,1900,1830
"Via Locarno 98, 6616 Losone, Switzerland",Via Locarno 98,6616,Losone,Ticino,Switzerland,46.165294,8.772603000000002,4.3,328,Denner Discount,ChIJ5Udg_z3IhUcRs-wdS9UgG4M,0800,0730,0730,0730,0730,0730,0730,1700,1900,1900,1900,2100,1900,1830
"Via Quinta 15, 6710 Biasca, Switzerland",Via Quinta 15,6710,Biasca,Ticino,Switzerland,46.35314710000001,8.9715194,4.2,185,Denner Discount,ChIJuYjyPh-thUcRPMwy1H_EgdE,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,2000,1900,1830
"Via S. Gottardo 58, 6500 Bellinzona, Switzerland",Via S. Gottardo 58,6500,Bellinzona,Ticino,Switzerland,46.201503,9.033870000000002,4.3,266,Denner Discount,ChIJCRQOPtJLhEcRC45aMrY500k,,0800,0800,0800,0800,0800,0800,,1900,1900,1900,2000,1900,1830
"Viale C. Olgiati 202/B, 6512 Giubiasco, Switzerland",Viale C. Olgiati 202/B,6512,Giubiasco,Ticino,Switzerland,46.1768299,9.0148734,4.0,243,Denner Discount,ChIJcdcfrnJKhEcR7DW2v2iXVYw,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,2100,1900,1830
"Via Gorelle 4, 6592 Sant'Antonino, Switzerland",Via Gorelle 4,6592,Sant'Antonino,Ticino,Switzerland,46.1561141,8.972129299999999,4.2,363,Denner Discount,ChIJtxbEGHY1hEcR9CSne1pv_7I,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,2100,1900,1830
