Unnamed: 0,Address,Street Name,Zip Code,City,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Sunday_Open,Sunday_Close,Canton
300,"Rte Mon-Repos 5, 1700 Fribourg, Switzerland",Rte Mon-Repos 5,1700,Fribourg,Switzerland,46.80886719999999,7.173485299999999,3.9,193,Coop Supermarché Fribourg Schönberg,ChIJk_X2DBZpjkcRt-dXFzF1IaA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1600.0,,,Fribourg
301,"Av. de la Gare 3, 1700 Fribourg, Switzerland",Av. de la Gare 3,1700,Fribourg,Switzerland,46.8034669,7.150933500000001,3.1,29,Coop to go Fribourg Gare,ChIJxTvnRflpjkcRmpxrZgUPBZY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,700.0,2100.0,Fribourg
302,"Rte d'Agy 1, 1763 Granges-Paccot, Switzerland",Rte d'Agy 1,1763,Granges-Paccot,Switzerland,46.8206221,7.1534422,4.1,596,Coop Supermarché Granges-Paccot,ChIJaQRKpExpjkcRv_SH8sRtQjs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1600.0,,,Fribourg
303,"Rte de Tavel 8, 1700 Fribourg, Switzerland",Rte de Tavel 8,1700,Fribourg,Switzerland,46.81050489999999,7.17797,3.7,127,Coop Pronto avec station-service Fribourg Route de Tavel,ChIJJzwkahRpjkcRfJIQnT9U9bc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,1900.0,Fribourg
304,"Rte de la Fonderie 14, 1700 Fribourg, Switzerland",Rte de la Fonderie 14,1700,Fribourg,Switzerland,46.7948054,7.150172599999999,3.8,165,Coop Pronto avec station-service La Fonderie Fribourg,ChIJq71MwdVojkcRvl9m8PTh6h4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,1900.0,Fribourg
305,"Av. de la Gare 14, 1700 Fribourg, Switzerland",Av. de la Gare 14,1700,Fribourg,Switzerland,46.80341079999999,7.152773899999999,3.4,5,Coop Take it Fribourg City,ChIJyT-fMyxpjkcR3jDtIBtUVIw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1600.0,,,Fribourg
306,"Rte de Fribourg 15, 1723 Marly, Switzerland",Rte de Fribourg 15,1723,Marly,Switzerland,46.7800915,7.150184299999999,3.9,400,Coop Supermarché Marly,ChIJlxqwHslojkcR0yU6O8L6_Dg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1600.0,,,Fribourg
307,"Oberer Steisteg 2, 6430 Schwyz, Switzerland",Oberer Steisteg 2,6430,Schwyz,Switzerland,47.0202152,8.6516214,4.4,228,Coop Supermarkt Schwyz,ChIJEXUhzThOhUcRVhsvT4xle_k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Schwyz
308,"Zielstrasse 13, 9050 Appenzell, Switzerland",Zielstrasse 13,9050,Appenzell,Switzerland,47.3334747,9.406757700000002,4.4,518,Coop Supermarkt Appenzell,ChIJf0Qjrn4hm0cRWr7bC8rtcDc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,Appenzell Innerrhoden
309,"Büelgass, 8625 Gossau, Switzerland",Büelgass,8625,Gossau,Switzerland,47.3055708,8.7573494,4.2,227,Coop Supermarkt Gossau ZH,ChIJ6VDidfy6mkcRuH_1Q__Qy1s,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,,,Zürich
310,"Gossauerstrasse 2, 9100 Herisau, Switzerland",Gossauerstrasse 2,9100,Herisau,Switzerland,47.3863961,9.2787688,4.2,418,Coop Supermarkt Herisau,ChIJW6grXyremkcRAED_liQTO0k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1800.0,,,Appenzell Ausserrhoden
311,"Dorfstrasse 16, 9104 Waldstatt, Switzerland",Dorfstrasse 16,9104,Waldstatt,Switzerland,47.35745839999999,9.2847158,4.4,93,Coop Supermarkt Waldstatt,ChIJFfT1OaXfmkcRH-8xgxoSM8w,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1700.0,,,Appenzell Ausserrhoden
312,"St. Gallerstrasse 120, 8645 Jona SG, Switzerland",St. Gallerstrasse 120,8645,Jona,Switzerland,47.2296974,8.848907099999998,3.9,151,Coop Supermarkt Jona Center,ChIJSRt-1q23mkcR7wm7RxHiaA8,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,1800.0,,,St. Gallen
313,"Seestrasse 111, 9326 Horn, Switzerland",Seestrasse 111,9326,Horn,Switzerland,47.4971469,9.4557963,4.4,218,Coop Supermarkt Horn,ChIJM5Sh44Ucm0cRjwMbHul4q58,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,1800.0,,,Thurgau
314,"St. Gallerstrasse 75, 9200 Gossau, Switzerland",St. Gallerstrasse 75,9200,Gossau,Switzerland,47.4167794,9.2513599,4.3,687,Coop Supermarkt Gossau SG,ChIJ0XAu487gmkcRRGcumtv4xvw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1700.0,,,St. Gallen
315,"Zürcherstrasse 462, 9015 St. Gallen, Switzerland",Zürcherstrasse 462,9015,St.,Switzerland,47.4081801,9.3048603,4.4,388,Coop Supermarkt St. Gallen Shopping Arena,ChIJ2asOxUPgmkcRsw2tbK106EU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
316,"Bahnhofstrasse 2, 9463 Oberriet, Switzerland",Bahnhofstrasse 2,9463,Oberriet,Switzerland,47.3237538,9.568746,4.4,320,Coop Supermarkt Oberriet,ChIJ9YnZvlI8m0cRAjfPI6M0Qy0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,St. Gallen
317,"Wiesentalstrasse 23, 8355 Aadorf, Switzerland",Wiesentalstrasse 23,8355,Aadorf,Switzerland,47.4928318,8.8997998,4.4,366,Coop Supermarkt Aadorf,ChIJQU4ya1WTmkcRQlqLet00lgs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,1800.0,,,Thurgau
318,"Werdstrasse 1, 9410 Heiden, Switzerland",Werdstrasse 1,9410,Heiden,Switzerland,47.44379529999999,9.531945499999996,4.3,341,Coop Supermarkt Heiden,ChIJcyCyc_cZm0cRG15c2mnZ0OE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1800.0,,,Appenzell Ausserrhoden
319,"Unterdorfstrasse 5, 8370 Sirnach, Switzerland",Unterdorfstrasse 5,8370,Sirnach,Switzerland,47.4629145,8.9963696,3.9,167,Coop Supermarkt Sirnach,ChIJfdILsRHrmkcR2KlNz2T1z7Q,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1800.0,,,Thurgau
320,"Dorfstrasse 8a, 8483 Zell, Switzerland",Dorfstrasse 8a,8483,Zell,Switzerland,47.4565058,8.7736091,4.2,356,Coop Supermarkt Kollbrunn,ChIJjzHS6o-XmkcR80CzsbKTNkI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Zürich
321,"Lerchenfeld CH, Zürcherstrasse 204, 9014 St. Gallen, Switzerland",Lerchenfeld CH,9014,St.,Switzerland,47.4127498,9.3358925,4.3,318,Coop Supermarkt St. Gallen Lerchenfeld,ChIJ7_jYLybgmkcRTTLPLpJqweA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
322,"Bohl 6, 9000 St. Gallen, Switzerland",Bohl 6,9000,St.,Switzerland,47.4261947,9.3768933,4.1,1157,Coop Supermarkt City St. Gallen Food,ChIJQd4S_Esem0cRCLjZqteugDs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1800.0,,,St. Gallen
323,"Rorschacherstrasse 34, 9450 Altstätten, Switzerland",Rorschacherstrasse 34,9450,Altstätten,Switzerland,47.38159,9.5471623,4.2,316,Coop Supermarkt Altstätten,ChIJTchC8usXm0cRld5WTJlVKzI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,2000.0,700.0,1700.0,,,St. Gallen
324,"Zielstrasse 13, 9050 Appenzell, Switzerland",Zielstrasse 13,9050,Appenzell,Switzerland,47.3334747,9.406757700000002,4.4,518,Coop Supermarkt Appenzell,ChIJf0Qjrn4hm0cRWr7bC8rtcDc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,Appenzell Innerrhoden
325,"Buochserstrasse 4, 6370 Stans, Switzerland",Buochserstrasse 4,6370,Stans,Switzerland,46.9581853,8.368242100000002,4.2,332,Coop Supermarkt Stans,ChIJ5eBCK6H3j0cRkzvkC4JyBdA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Nidwalden
326,"Schützenmatte, 6362 Stansstad, Switzerland",Schützenmatte,6362,Stansstad,Switzerland,46.9756216,8.341565799999998,4.2,171,Coop Supermarkt Stansstad,ChIJoT_-50X3j0cRllwJfFDW2Hs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Nidwalden
327,"Nähseydi 6, 6374 Buochs, Switzerland",Nähseydi 6,6374,Buochs,Switzerland,46.9791833,8.416130299999999,4.3,477,Coop Supermarkt Buochs,ChIJjbg8dPn3j0cRbzb8xG-6CGU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,,,Nidwalden
328,"Landweg 2, 6052 Hergiswil, Switzerland",Landweg 2,6052,Hergiswil,Switzerland,46.985962,8.311436000000004,4.3,124,Coop Supermarkt Hergiswil Landweg,ChIJmSUlX6Hwj0cRKnnS0rned80,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Nidwalden
329,"Bahnhofstrasse 2, 6052 Hergiswil, Switzerland",Bahnhofstrasse 2,6052,Hergiswil,Switzerland,46.9817416,8.310387900000002,4.3,173,Coop Supermarkt Hergiswil Bahnhofstrasse,ChIJmSUlX6Hwj0cRmVeTeQFOzxg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Nidwalden
330,"Schoriederstrasse 1, 6055 Alpnach, Switzerland",Schoriederstrasse 1,6055,Alpnach,Switzerland,46.937693,8.2697328,4.0,214,Coop Supermarkt Alpnach,ChIJI8EzYgrxj0cRwWE48-TegTE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Obwalden
331,"Titliszentrum 5, 6390 Engelberg, Switzerland",Titliszentrum 5,6390,Engelberg,Switzerland,46.820588,8.4047017,4.2,734,Coop,ChIJfY7qB3NghUcR3CsHwwrQo2w,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,900.0,1800.0,Obwalden
332,"Buochserstrasse 4, 6370 Stans, Switzerland",Buochserstrasse 4,6370,Stans,Switzerland,46.9582971,8.368432300000002,4.3,111,Coop Restaurant Stans,ChIJwTj3bAj3j0cRWRvUcFKzwaE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1800.0,700.0,1800.0,700.0,1800.0,700.0,1800.0,700.0,1800.0,700.0,1700.0,,,Nidwalden
333,"Hobacherweg 2, 6010 Kriens, Switzerland",Hobacherweg 2,6010,Kriens,Switzerland,47.034318,8.274046499999999,4.2,205,Coop Supermarkt Kriens Schappe,ChIJa_7NiB_7j0cRGn3RtL--mI4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,730.0,1700.0,,,Luzern
334,"Ringstrasse 19, 6010 Kriens, Switzerland",Ringstrasse 19,6010,Kriens,Switzerland,47.0174569,8.2996065,4.4,599,Coop Supermarkt Kriens Pilatusmarkt,ChIJL-Ojy1n6j0cR9YAqmlzQL7c,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,2100.0,800.0,1700.0,,,Luzern
335,"Kantonsstrasse 100, 6048 Horw, Switzerland",Kantonsstrasse 100,6048,Horw,Switzerland,47.0194799,8.311013799999998,4.2,252,Coop Supermarkt Horw,ChIJI79yD0b6j0cRqhBIlyjtD5I,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,Lucerne
336,"Luzernerstrasse 38, 6353 Weggis, Switzerland",Luzernerstrasse 38,6353,Weggis,Switzerland,47.0335798,8.4266366,4.3,114,Coop Supermarkt Weggis,ChIJAZwQNS75j0cRRSNLfElNkow,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1700.0,,,Luzern
337,"Langensandstrasse 23, 6005 Luzern, Switzerland",Langensandstrasse 23,6005,Luzern,Switzerland,47.03729329999999,8.3283896,4.0,86,Coop Supermarkt Luzern Schönbühl,ChIJlxqlMM_7j0cRa57aBqYOTNs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,800.0,1700.0,,,Luzern
338,"Breitenlachenstrasse 20, 6005 Luzern, Switzerland",Breitenlachenstrasse 20,6005,Luzern,Switzerland,47.03735029999999,8.308567799999999,4.1,163,Coop Supermarkt Luzern Hubelmatt,ChIJHcqJNK77j0cRO2fhuEOIJJk,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1700.0,,,Luzern
339,"Langsägestrasse 4, 6010 Kriens, Switzerland",Langsägestrasse 4,6010,Kriens,Switzerland,47.0379744,8.2940903,4.2,192,Coop Pronto Shop mit Tankstelle Kriens Langsägestrasse,ChIJ3ZuA-gb7j0cRDo-ZJLHMRq4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,Luzern
340,"Winkelriedstrasse 56, 6003 Luzern, Switzerland",Winkelriedstrasse 56,6003,Luzern,Switzerland,47.04647519999999,8.3069624,4.1,370,Coop Supermarkt Luzern Winkelried,ChIJHbOW3KP7j0cRuqxQ_lQD-1Q,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,2000.0,700.0,1900.0,700.0,1700.0,,,Luzern
341,"Ringstrasse 15, 6010 Kriens, Switzerland",Ringstrasse 15,6010,Kriens,Switzerland,47.0179515,8.3027932,4.1,259,Coop Pronto Shop mit Tankstelle Kriens Pilatusmarkt,ChIJx6iFGVv6j0cRqcitTQdb74M,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,Luzern
342,"Marktstrasse 32, 6060 Sarnen, Switzerland",Marktstrasse 32,6060,Sarnen,Switzerland,46.8974718,8.2510819,4.3,503,Coop Supermarkt Sarnen,ChIJRVjqAEryj0cRtDG_UJV7y2I,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,730.0,1800.0,,,Obwalden
343,"Hutgasse 19, 4001 Basel, Switzerland",Hutgasse 19,4001,Basel,Switzerland,47.5574986,7.587227799999999,4.3,241,Coop Supermarkt City Basel Marktplatz Food,ChIJOVyon665kUcR_5udmi7hoWg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,830.0,2000.0,830.0,1800.0,,,Basel-Stadt
344,"Freie Str. 75, 4051 Basel, Switzerland",Freie Str. 75,4051,Basel,Switzerland,47.5556073,7.5908425,4.2,1409,Coop Supermarkt City Basel Pfauen Food,ChIJq4G9tUy4kUcRVx6PeSX6lCc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,830.0,2000.0,830.0,1800.0,,,Basel-Stadt
345,"Centralbahnpl. 4, 4051 Basel, Switzerland",Centralbahnpl. 4,4051,Basel,Switzerland,47.5475421,7.590732199999999,4.1,1223,Coop Supermarkt Basel Bahnhof SBB,ChIJI-rVKE64kUcRyyM0XAtNgjM,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,730.0,2200.0,Basel-Stadt
346,"Clarastrasse 41, 4058 Basel, Switzerland",Clarastrasse 41,4058,Basel,Switzerland,47.5628993,7.596993199999999,4.2,791,Coop Supermarkt Basel Europe,ChIJhQmaRrq5kUcRefijOJa0oPo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
347,"Vogesenpl. 10, 4056 Basel, Switzerland",Vogesenpl. 10,4056,Basel,Switzerland,47.5708241,7.573168800000001,4.2,601,Coop Supermarkt Basel Volta Zentrum,ChIJuVbAAA25kUcRewCJuNrRcRw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
348,"Aeschenvorstadt 75, 4051 Basel, Switzerland",Aeschenvorstadt 75,4051,Basel,Switzerland,47.55178919999999,7.594581199999999,4.2,724,Coop Supermarkt Basel Aeschenplatz,ChIJq4G9tUy4kUcRgKCj0d6YY6E,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,730.0,1800.0,,,Basel-Stadt
349,"Greifengasse 3, 4058 Basel, Switzerland",Greifengasse 3,4058,Basel,Switzerland,47.5610867,7.591430299999999,4.2,258,Coop Supermarkt Basel Greifengasse,ChIJLemZ66-5kUcRbVYppEy1_Q4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,730.0,1800.0,,,Basel-Stadt
350,"Elsässerstrasse 36, 4056 Basel, Switzerland",Elsässerstrasse 36,4056,Basel,Switzerland,47.56916510000001,7.579645,4.1,281,Coop Supermarkt Basel Elsässerstrasse,ChIJtaHVtAu5kUcRSkr3Z8OYJ_k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
351,"Steinenring 45, 4051 Basel, Switzerland",Steinenring 45,4051,Basel,Switzerland,47.5512107,7.580382799999999,4.2,360,Coop Supermarkt Basel Bachletten,ChIJfbluOki4kUcRqSIqPm0kNik,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
352,"Hardstrasse 95, 4052 Basel, Switzerland",Hardstrasse 95,4052,Basel,Switzerland,47.5496158,7.6066961,4.1,174,Coop Supermarkt Basel Hardstrasse,ChIJfbluOki4kUcRdU_RFonOSVU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1800.0,,,Basel-Stadt
353,"Marktgasse 8, 4051 Basel, Switzerland",Marktgasse 8,4051,Basel,Switzerland,47.559484,7.5870954,4.1,302,Coop Supermarkt Basel Fischmärt,ChIJOVyon665kUcR_E754dmg8v4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,1800.0,,,Basel-Stadt
354,"Güterstrasse 125, 4053 Basel, Switzerland",Güterstrasse 125,4053,Basel,Switzerland,47.545248,7.5885135,4.3,1220,Coop Supermarkt Basel Südpark,ChIJMRJ9KU64kUcR9Zu_JdZxi1U,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,,,Basel-Stadt
355,"Klybeckstrasse 142, 4057 Basel, Switzerland",Klybeckstrasse 142,4057,Basel,Switzerland,47.56907870000001,7.590520100000001,4.2,350,Coop Supermarkt Basel Klybeck,ChIJh_lAsaO5kUcRQicJgqKH77U,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
356,"Farnsburgerstrasse 37, 4052 Basel, Switzerland",Farnsburgerstrasse 37,4052,Basel,Switzerland,47.5552797,7.6139474,3.8,317,Coop Supermarkt Basel Breite,ChIJdXqxYNS5kUcRa_SHhBTPRhM,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
357,"Inselstrasse 76, 4057 Basel, Switzerland",Inselstrasse 76,4057,Basel,Switzerland,47.5768478,7.591031300000001,3.9,311,Coop Supermarkt Basel Wiesenplatz,ChIJo9y2VZm5kUcRrUJoMpoQFEA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
358,"Allschwilerstrasse 51, 4055 Basel, Switzerland",Allschwilerstrasse 51,4055,Basel,Switzerland,47.5563911,7.571870499999998,4.1,150,Coop Supermarkt Basel Allschwilerstrasse,ChIJ0a3KYQa5kUcRyIsIjj-JM14,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
359,"Maulbeerstrasse 31, 4058 Basel, Switzerland",Maulbeerstrasse 31,4058,Basel,Switzerland,47.5672607,7.601070999999999,3.8,143,Coop Supermarkt Basel Mattenstrasse,ChIJ77XBvL65kUcR8XfqrKx5a3E,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1600.0,,,Basel-Stadt
360,"Güterstrasse 190, 4053 Basel, Switzerland",Güterstrasse 190,4053,Basel,Switzerland,47.5432052,7.5930408,4.3,562,Coop Supermarkt Basel Gundeli,ChIJd0wXT0-4kUcRT04SEoCCa1A,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,1800.0,,,Basel-Stadt
361,"Grenzacherstrasse 124, 4058 Basel, Switzerland",Grenzacherstrasse 124,4058,Basel,Switzerland,47.5604018,7.605777499999998,3.8,12,Coop Supermarkt Basel Roche B11,ChIJTRrudkC5kUcR05Vv0yCEblk,Monday,Tuesday,Wednesday,Thursday,Friday,,,700.0,1730.0,700.0,1730.0,700.0,1730.0,700.0,1730.0,700.0,1730.0,,,,,Basel-Stadt
362,"Streitgasse 20, 4051 Basel, Switzerland",Streitgasse 20,4051,Basel,Switzerland,47.5552044,7.589943200000001,4.0,432,Coop Pronto Shop Basel Barfüsserplatz,ChIJNSdqmq25kUcRqul-I28nGxc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,630.0,2200.0,630.0,2200.0,630.0,2200.0,630.0,2200.0,630.0,2200.0,630.0,2200.0,900.0,2000.0,Basel-Stadt
